vignette_id,run_id,model,d_i,n_voices_in_run
BANCO-001,28,qwen/qwen3.7-plus,0.0856818183,16
BANCO-001,28,x-ai/grok-4.3,0.1069747251,16
BANCO-001,28,google/gemini-3-flash-preview,0.0949202661,16
BANCO-001,28,anthropic/claude-haiku-4.5,0.1109808492,16
BANCO-001,28,google/gemma-4-26b-a4b-it,0.0923081032,16
BANCO-001,28,deepseek/deepseek-v4-flash,0.0957400968,16
BANCO-001,28,minimax/minimax-m3,0.0985837964,16
BANCO-001,28,z-ai/glm-5.2,0.1138235327,16
BANCO-001,28,deepseek/deepseek-v4-pro,0.0924328254,16
BANCO-001,28,google/gemma-4-31b-it,0.0852869304,16
BANCO-001,29,openai/gpt-4o,0.1144807087,16
BANCO-001,29,anthropic/claude-sonnet-4.5,0.0934885496,16
BANCO-001,29,google/gemini-2.5-flash,0.0981974613,16
BANCO-001,29,mistralai/ministral-14b-2512,0.1392818882,16
BANCO-001,29,mistralai/mistral-large-2512,0.1226837900,16
BANCO-001,29,meta-llama/llama-3.3-70b-instruct,0.1151287513,16
BANCO-001,29,qwen/qwen3.7-plus,0.0875917578,16
BANCO-001,29,x-ai/grok-4.3,0.1036002373,16
BANCO-001,29,google/gemini-3-flash-preview,0.0923052232,16
BANCO-001,29,anthropic/claude-haiku-4.5,0.1085786961,16
BANCO-001,29,google/gemma-4-26b-a4b-it,0.0853306994,16
BANCO-001,29,deepseek/deepseek-v4-flash,0.0850940244,16
BANCO-001,29,minimax/minimax-m3,0.1102282088,16
BANCO-001,29,z-ai/glm-5.2,0.1030874516,16
BANCO-001,29,deepseek/deepseek-v4-pro,0.1121907154,16
BANCO-001,29,google/gemma-4-31b-it,0.0951302762,16
BANCO-001,30,openai/gpt-4o,0.1159969913,15
BANCO-001,30,anthropic/claude-sonnet-4.5,0.0929014145,15
BANCO-001,30,google/gemini-2.5-flash,0.0875647868,15
BANCO-001,30,mistralai/ministral-14b-2512,0.1099071714,15
BANCO-001,30,mistralai/mistral-large-2512,0.1227994703,15
BANCO-001,30,meta-llama/llama-3.3-70b-instruct,0.1189220280,15
BANCO-001,30,qwen/qwen3.7-plus,0.0876109535,15
BANCO-001,30,x-ai/grok-4.3,0.1031568602,15
BANCO-001,30,google/gemini-3-flash-preview,0.0824814494,15
BANCO-001,30,anthropic/claude-haiku-4.5,0.1005422851,15
BANCO-001,30,google/gemma-4-26b-a4b-it,0.0827503626,15
BANCO-001,30,minimax/minimax-m3,0.1026229065,15
BANCO-001,30,z-ai/glm-5.2,0.0801100064,15
BANCO-001,30,deepseek/deepseek-v4-pro,0.0894769342,15
BANCO-001,30,google/gemma-4-31b-it,0.0849106117,15
BANCO-002,1,openai/gpt-4o,0.1281145388,15
BANCO-002,1,anthropic/claude-sonnet-4.5,0.0952172156,15
BANCO-002,1,mistralai/ministral-14b-2512,0.1510271846,15
BANCO-002,1,mistralai/mistral-large-2512,0.1212493317,15
BANCO-002,1,meta-llama/llama-3.3-70b-instruct,0.1185343215,15
BANCO-002,1,qwen/qwen3.7-plus,0.0868975322,15
BANCO-002,1,x-ai/grok-4.3,0.1061189030,15
BANCO-002,1,google/gemini-3-flash-preview,0.0996922267,15
BANCO-002,1,anthropic/claude-haiku-4.5,0.1028680541,15
BANCO-002,1,google/gemma-4-26b-a4b-it,0.0880645367,15
BANCO-002,1,deepseek/deepseek-v4-flash,0.0940549102,15
BANCO-002,1,minimax/minimax-m3,0.0907209726,15
BANCO-002,1,z-ai/glm-5.2,0.0812600756,15
BANCO-002,1,deepseek/deepseek-v4-pro,0.0924817959,15
BANCO-002,1,google/gemma-4-31b-it,0.1062480470,15
BANCO-002,2,openai/gpt-4o,0.1200777352,16
BANCO-002,2,anthropic/claude-sonnet-4.5,0.0932845162,16
BANCO-002,2,google/gemini-2.5-flash,0.1008410604,16
BANCO-002,2,mistralai/ministral-14b-2512,0.1376198800,16
BANCO-002,2,mistralai/mistral-large-2512,0.1174640615,16
BANCO-002,2,meta-llama/llama-3.3-70b-instruct,0.1339788696,16
BANCO-002,2,qwen/qwen3.7-plus,0.0961037917,16
BANCO-002,2,x-ai/grok-4.3,0.1015733660,16
BANCO-002,2,google/gemini-3-flash-preview,0.0834781031,16
BANCO-002,2,anthropic/claude-haiku-4.5,0.1002972469,16
BANCO-002,2,google/gemma-4-26b-a4b-it,0.1000937199,16
BANCO-002,2,deepseek/deepseek-v4-flash,0.1031863768,16
BANCO-002,2,minimax/minimax-m3,0.0857158567,16
BANCO-002,2,z-ai/glm-5.2,0.0961503318,16
BANCO-002,2,deepseek/deepseek-v4-pro,0.0932056507,16
BANCO-002,2,google/gemma-4-31b-it,0.0942725850,16
BANCO-002,3,openai/gpt-4o,0.1361471269,16
BANCO-002,3,anthropic/claude-sonnet-4.5,0.0809139700,16
BANCO-002,3,google/gemini-2.5-flash,0.0922944461,16
BANCO-002,3,mistralai/ministral-14b-2512,0.1289825983,16
BANCO-002,3,mistralai/mistral-large-2512,0.1240863654,16
BANCO-002,3,meta-llama/llama-3.3-70b-instruct,0.1116067106,16
BANCO-002,3,qwen/qwen3.7-plus,0.0865588222,16
BANCO-002,3,x-ai/grok-4.3,0.1176030169,16
BANCO-002,3,google/gemini-3-flash-preview,0.0885269655,16
BANCO-002,3,anthropic/claude-haiku-4.5,0.1157112912,16
BANCO-002,3,google/gemma-4-26b-a4b-it,0.0908259743,16
BANCO-002,3,deepseek/deepseek-v4-flash,0.0826075923,16
BANCO-002,3,minimax/minimax-m3,0.0873130816,16
BANCO-002,3,z-ai/glm-5.2,0.1086717779,16
BANCO-002,3,deepseek/deepseek-v4-pro,0.0837612975,16
BANCO-002,3,google/gemma-4-31b-it,0.0837339775,16
BANCO-002,4,openai/gpt-4o,0.1283875663,15
BANCO-002,4,anthropic/claude-sonnet-4.5,0.1197996734,15
BANCO-002,4,google/gemini-2.5-flash,0.0988523982,15
BANCO-002,4,mistralai/ministral-14b-2512,0.1403570218,15
BANCO-002,4,mistralai/mistral-large-2512,0.1197394808,15
BANCO-002,4,meta-llama/llama-3.3-70b-instruct,0.1197261957,15
BANCO-002,4,qwen/qwen3.7-plus,0.0955051510,15
BANCO-002,4,x-ai/grok-4.3,0.1136364893,15
BANCO-002,4,google/gemini-3-flash-preview,0.0987317580,15
BANCO-002,4,anthropic/claude-haiku-4.5,0.1309145979,15
BANCO-002,4,google/gemma-4-26b-a4b-it,0.0911024007,15
BANCO-002,4,deepseek/deepseek-v4-flash,0.0990271855,15
BANCO-002,4,minimax/minimax-m3,0.1111704144,15
BANCO-002,4,z-ai/glm-5.2,0.1089024582,15
BANCO-002,4,deepseek/deepseek-v4-pro,0.0991055916,15
BANCO-002,5,openai/gpt-4o,0.1132654340,16
BANCO-002,5,anthropic/claude-sonnet-4.5,0.1297805917,16
BANCO-002,5,google/gemini-2.5-flash,0.0905673854,16
BANCO-002,5,mistralai/ministral-14b-2512,0.1331593494,16
BANCO-002,5,mistralai/mistral-large-2512,0.1252579130,16
BANCO-002,5,meta-llama/llama-3.3-70b-instruct,0.1171823631,16
BANCO-002,5,qwen/qwen3.7-plus,0.0845759892,16
BANCO-002,5,x-ai/grok-4.3,0.1079181608,16
BANCO-002,5,google/gemini-3-flash-preview,0.0847847737,16
BANCO-002,5,anthropic/claude-haiku-4.5,0.1281709968,16
BANCO-002,5,google/gemma-4-26b-a4b-it,0.0880977001,16
BANCO-002,5,deepseek/deepseek-v4-flash,0.0969165047,16
BANCO-002,5,minimax/minimax-m3,0.1038503948,16
BANCO-002,5,z-ai/glm-5.2,0.1168699632,16
BANCO-002,5,deepseek/deepseek-v4-pro,0.1065381572,16
BANCO-002,5,google/gemma-4-31b-it,0.0821981859,16
BANCO-002,6,openai/gpt-4o,0.1220859459,16
BANCO-002,6,anthropic/claude-sonnet-4.5,0.0819790545,16
BANCO-002,6,google/gemini-2.5-flash,0.0996608144,16
BANCO-002,6,mistralai/ministral-14b-2512,0.1306483791,16
BANCO-002,6,mistralai/mistral-large-2512,0.1284174711,16
BANCO-002,6,meta-llama/llama-3.3-70b-instruct,0.1228540455,16
BANCO-002,6,qwen/qwen3.7-plus,0.0860358149,16
BANCO-002,6,x-ai/grok-4.3,0.1057333511,16
BANCO-002,6,google/gemini-3-flash-preview,0.0881828565,16
BANCO-002,6,anthropic/claude-haiku-4.5,0.1062690538,16
BANCO-002,6,google/gemma-4-26b-a4b-it,0.0814868083,16
BANCO-002,6,deepseek/deepseek-v4-flash,0.0868807041,16
BANCO-002,6,minimax/minimax-m3,0.0833841927,16
BANCO-002,6,z-ai/glm-5.2,0.0860910239,16
BANCO-002,6,deepseek/deepseek-v4-pro,0.0915469067,16
BANCO-002,6,google/gemma-4-31b-it,0.0806071753,16
BANCO-002,7,openai/gpt-4o,0.1324374682,16
BANCO-002,7,anthropic/claude-sonnet-4.5,0.1007781645,16
BANCO-002,7,google/gemini-2.5-flash,0.0863488553,16
BANCO-002,7,mistralai/ministral-14b-2512,0.1503102341,16
BANCO-002,7,mistralai/mistral-large-2512,0.1185464190,16
BANCO-002,7,meta-llama/llama-3.3-70b-instruct,0.1137794379,16
BANCO-002,7,qwen/qwen3.7-plus,0.0836737153,16
BANCO-002,7,x-ai/grok-4.3,0.1101391297,16
BANCO-002,7,google/gemini-3-flash-preview,0.0858054796,16
BANCO-002,7,anthropic/claude-haiku-4.5,0.1277146466,16
BANCO-002,7,google/gemma-4-26b-a4b-it,0.0854689908,16
BANCO-002,7,deepseek/deepseek-v4-flash,0.0982426296,16
BANCO-002,7,minimax/minimax-m3,0.0940592690,16
BANCO-002,7,z-ai/glm-5.2,0.0790790424,16
BANCO-002,7,deepseek/deepseek-v4-pro,0.1040439013,16
BANCO-002,7,google/gemma-4-31b-it,0.0835085273,16
BANCO-002,8,openai/gpt-4o,0.1355510229,15
BANCO-002,8,anthropic/claude-sonnet-4.5,0.1256916835,15
BANCO-002,8,mistralai/ministral-14b-2512,0.1203809561,15
BANCO-002,8,mistralai/mistral-large-2512,0.1392716868,15
BANCO-002,8,meta-llama/llama-3.3-70b-instruct,0.1398857351,15
BANCO-002,8,qwen/qwen3.7-plus,0.1114153517,15
BANCO-002,8,x-ai/grok-4.3,0.1273355857,15
BANCO-002,8,google/gemini-3-flash-preview,0.0982504820,15
BANCO-002,8,anthropic/claude-haiku-4.5,0.1303569900,15
BANCO-002,8,google/gemma-4-26b-a4b-it,0.1064318976,15
BANCO-002,8,deepseek/deepseek-v4-flash,0.1282647859,15
BANCO-002,8,minimax/minimax-m3,0.1159774498,15
BANCO-002,8,z-ai/glm-5.2,0.1071557308,15
BANCO-002,8,deepseek/deepseek-v4-pro,0.1124015853,15
BANCO-002,8,google/gemma-4-31b-it,0.1020955245,15
BANCO-002,9,openai/gpt-4o,0.1617409690,16
BANCO-002,9,anthropic/claude-sonnet-4.5,0.0955943228,16
BANCO-002,9,google/gemini-2.5-flash,0.1004454832,16
BANCO-002,9,mistralai/ministral-14b-2512,0.1486612276,16
BANCO-002,9,mistralai/mistral-large-2512,0.1189741768,16
BANCO-002,9,meta-llama/llama-3.3-70b-instruct,0.1185937622,16
BANCO-002,9,qwen/qwen3.7-plus,0.0960626332,16
BANCO-002,9,x-ai/grok-4.3,0.1225258174,16
BANCO-002,9,google/gemini-3-flash-preview,0.0951414825,16
BANCO-002,9,anthropic/claude-haiku-4.5,0.1097378155,16
BANCO-002,9,google/gemma-4-26b-a4b-it,0.0962551776,16
BANCO-002,9,deepseek/deepseek-v4-flash,0.1410510655,16
BANCO-002,9,minimax/minimax-m3,0.1077488852,16
BANCO-002,9,z-ai/glm-5.2,0.0961640487,16
BANCO-002,9,deepseek/deepseek-v4-pro,0.1089946566,16
BANCO-002,9,google/gemma-4-31b-it,0.0933441779,16
BANCO-002,10,openai/gpt-4o,0.1223111854,16
BANCO-002,10,anthropic/claude-sonnet-4.5,0.0925656407,16
BANCO-002,10,google/gemini-2.5-flash,0.1052060840,16
BANCO-002,10,mistralai/ministral-14b-2512,0.1418696199,16
BANCO-002,10,mistralai/mistral-large-2512,0.1371524757,16
BANCO-002,10,meta-llama/llama-3.3-70b-instruct,0.1258545279,16
BANCO-002,10,qwen/qwen3.7-plus,0.0893769881,16
BANCO-002,10,x-ai/grok-4.3,0.1114060450,16
BANCO-002,10,google/gemini-3-flash-preview,0.1031328671,16
BANCO-002,10,anthropic/claude-haiku-4.5,0.1139068234,16
BANCO-002,10,google/gemma-4-26b-a4b-it,0.0994617291,16
BANCO-002,10,deepseek/deepseek-v4-flash,0.1157988727,16
BANCO-002,10,minimax/minimax-m3,0.0974210545,16
BANCO-002,10,z-ai/glm-5.2,0.1053486475,16
BANCO-002,10,deepseek/deepseek-v4-pro,0.1027479025,16
BANCO-002,10,google/gemma-4-31b-it,0.1013517367,16
BANCO-002,11,openai/gpt-4o,0.1304240052,16
BANCO-002,11,anthropic/claude-sonnet-4.5,0.1077065602,16
BANCO-002,11,google/gemini-2.5-flash,0.0867007230,16
BANCO-002,11,mistralai/ministral-14b-2512,0.1503824353,16
BANCO-002,11,mistralai/mistral-large-2512,0.1450071022,16
BANCO-002,11,meta-llama/llama-3.3-70b-instruct,0.1274456724,16
BANCO-002,11,qwen/qwen3.7-plus,0.0880875499,16
BANCO-002,11,x-ai/grok-4.3,0.1210382000,16
BANCO-002,11,google/gemini-3-flash-preview,0.1079684746,16
BANCO-002,11,anthropic/claude-haiku-4.5,0.1265152464,16
BANCO-002,11,google/gemma-4-26b-a4b-it,0.0935345490,16
BANCO-002,11,deepseek/deepseek-v4-flash,0.0901163447,16
BANCO-002,11,minimax/minimax-m3,0.1097724209,16
BANCO-002,11,z-ai/glm-5.2,0.0932564788,16
BANCO-002,11,deepseek/deepseek-v4-pro,0.0999429547,16
BANCO-002,11,google/gemma-4-31b-it,0.1109419111,16
BANCO-002,12,openai/gpt-4o,0.1310077429,16
BANCO-002,12,anthropic/claude-sonnet-4.5,0.0942190958,16
BANCO-002,12,google/gemini-2.5-flash,0.0944845219,16
BANCO-002,12,mistralai/ministral-14b-2512,0.1652927236,16
BANCO-002,12,mistralai/mistral-large-2512,0.1336560821,16
BANCO-002,12,meta-llama/llama-3.3-70b-instruct,0.1308854842,16
BANCO-002,12,qwen/qwen3.7-plus,0.0909781882,16
BANCO-002,12,x-ai/grok-4.3,0.1181327680,16
BANCO-002,12,google/gemini-3-flash-preview,0.0913745451,16
BANCO-002,12,anthropic/claude-haiku-4.5,0.0902058833,16
BANCO-002,12,google/gemma-4-26b-a4b-it,0.0999902417,16
BANCO-002,12,deepseek/deepseek-v4-flash,0.1073782461,16
BANCO-002,12,minimax/minimax-m3,0.1032354135,16
BANCO-002,12,z-ai/glm-5.2,0.0832759599,16
BANCO-002,12,deepseek/deepseek-v4-pro,0.1043405957,16
BANCO-002,12,google/gemma-4-31b-it,0.1004241764,16
BANCO-002,13,openai/gpt-4o,0.1429376946,16
BANCO-002,13,anthropic/claude-sonnet-4.5,0.1067385077,16
BANCO-002,13,google/gemini-2.5-flash,0.0975801057,16
BANCO-002,13,mistralai/ministral-14b-2512,0.2154147050,16
BANCO-002,13,mistralai/mistral-large-2512,0.1470853480,16
BANCO-002,13,meta-llama/llama-3.3-70b-instruct,0.1275876772,16
BANCO-002,13,qwen/qwen3.7-plus,0.1014945470,16
BANCO-002,13,x-ai/grok-4.3,0.1392382722,16
BANCO-002,13,google/gemini-3-flash-preview,0.0962316912,16
BANCO-002,13,anthropic/claude-haiku-4.5,0.1207372866,16
BANCO-002,13,google/gemma-4-26b-a4b-it,0.1002071372,16
BANCO-002,13,deepseek/deepseek-v4-flash,0.0931065325,16
BANCO-002,13,minimax/minimax-m3,0.1082001650,16
BANCO-002,13,z-ai/glm-5.2,0.0942702641,16
BANCO-002,13,deepseek/deepseek-v4-pro,0.0979631174,16
BANCO-002,13,google/gemma-4-31b-it,0.1019135662,16
BANCO-002,14,openai/gpt-4o,0.1337710064,16
BANCO-002,14,anthropic/claude-sonnet-4.5,0.1282160926,16
BANCO-002,14,google/gemini-2.5-flash,0.0918435831,16
BANCO-002,14,mistralai/ministral-14b-2512,0.1524249770,16
BANCO-002,14,mistralai/mistral-large-2512,0.1418057723,16
BANCO-002,14,meta-llama/llama-3.3-70b-instruct,0.1254757708,16
BANCO-002,14,qwen/qwen3.7-plus,0.0937801114,16
BANCO-002,14,x-ai/grok-4.3,0.1101110670,16
BANCO-002,14,google/gemini-3-flash-preview,0.0954064859,16
BANCO-002,14,anthropic/claude-haiku-4.5,0.0987153460,16
BANCO-002,14,google/gemma-4-26b-a4b-it,0.0904612967,16
BANCO-002,14,deepseek/deepseek-v4-flash,0.0926225588,16
BANCO-002,14,minimax/minimax-m3,0.1255839060,16
BANCO-002,14,z-ai/glm-5.2,0.1062527712,16
BANCO-002,14,deepseek/deepseek-v4-pro,0.0996540742,16
BANCO-002,14,google/gemma-4-31b-it,0.1006433455,16
BANCO-002,15,openai/gpt-4o,0.1544334163,16
BANCO-002,15,anthropic/claude-sonnet-4.5,0.1292244167,16
BANCO-002,15,google/gemini-2.5-flash,0.1202467910,16
BANCO-002,15,mistralai/ministral-14b-2512,0.1504348295,16
BANCO-002,15,mistralai/mistral-large-2512,0.1396401724,16
BANCO-002,15,meta-llama/llama-3.3-70b-instruct,0.1320846071,16
BANCO-002,15,qwen/qwen3.7-plus,0.0933534488,16
BANCO-002,15,x-ai/grok-4.3,0.1140829238,16
BANCO-002,15,google/gemini-3-flash-preview,0.1091397227,16
BANCO-002,15,anthropic/claude-haiku-4.5,0.1162502772,16
BANCO-002,15,google/gemma-4-26b-a4b-it,0.0887909003,16
BANCO-002,15,deepseek/deepseek-v4-flash,0.0934009531,16
BANCO-002,15,minimax/minimax-m3,0.0883641670,16
BANCO-002,15,z-ai/glm-5.2,0.0910932870,16
BANCO-002,15,deepseek/deepseek-v4-pro,0.1211822879,16
BANCO-002,15,google/gemma-4-31b-it,0.0959966104,16
BANCO-002,16,openai/gpt-4o,0.1491037251,15
BANCO-002,16,anthropic/claude-sonnet-4.5,0.0877921029,15
BANCO-002,16,mistralai/ministral-14b-2512,0.1385807029,15
BANCO-002,16,mistralai/mistral-large-2512,0.1318360892,15
BANCO-002,16,meta-llama/llama-3.3-70b-instruct,0.1298291145,15
BANCO-002,16,qwen/qwen3.7-plus,0.0804653187,15
BANCO-002,16,x-ai/grok-4.3,0.1017087175,15
BANCO-002,16,google/gemini-3-flash-preview,0.0844892084,15
BANCO-002,16,anthropic/claude-haiku-4.5,0.1217669239,15
BANCO-002,16,google/gemma-4-26b-a4b-it,0.0820812018,15
BANCO-002,16,deepseek/deepseek-v4-flash,0.0884029974,15
BANCO-002,16,minimax/minimax-m3,0.0885825028,15
BANCO-002,16,z-ai/glm-5.2,0.0886020526,15
BANCO-002,16,deepseek/deepseek-v4-pro,0.0890494140,15
BANCO-002,16,google/gemma-4-31b-it,0.0845118175,15
BANCO-002,17,openai/gpt-4o,0.1303720388,15
BANCO-002,17,anthropic/claude-sonnet-4.5,0.0838701119,15
BANCO-002,17,mistralai/ministral-14b-2512,0.1475571376,15
BANCO-002,17,mistralai/mistral-large-2512,0.1122321546,15
BANCO-002,17,meta-llama/llama-3.3-70b-instruct,0.1213464162,15
BANCO-002,17,qwen/qwen3.7-plus,0.0851768554,15
BANCO-002,17,x-ai/grok-4.3,0.1112848948,15
BANCO-002,17,google/gemini-3-flash-preview,0.0862340319,15
BANCO-002,17,anthropic/claude-haiku-4.5,0.1188303369,15
BANCO-002,17,google/gemma-4-26b-a4b-it,0.0844136446,15
BANCO-002,17,deepseek/deepseek-v4-flash,0.0880868700,15
BANCO-002,17,minimax/minimax-m3,0.1010185794,15
BANCO-002,17,z-ai/glm-5.2,0.0910617467,15
BANCO-002,17,deepseek/deepseek-v4-pro,0.0928036719,15
BANCO-002,17,google/gemma-4-31b-it,0.0823579901,15
BANCO-002,18,openai/gpt-4o,0.1312220743,16
BANCO-002,18,anthropic/claude-sonnet-4.5,0.1225464929,16
BANCO-002,18,google/gemini-2.5-flash,0.0913379368,16
BANCO-002,18,mistralai/ministral-14b-2512,0.1174319908,16
BANCO-002,18,mistralai/mistral-large-2512,0.1050913837,16
BANCO-002,18,meta-llama/llama-3.3-70b-instruct,0.1279793922,16
BANCO-002,18,qwen/qwen3.7-plus,0.0773772443,16
BANCO-002,18,x-ai/grok-4.3,0.1100521360,16
BANCO-002,18,google/gemini-3-flash-preview,0.0893015550,16
BANCO-002,18,anthropic/claude-haiku-4.5,0.1287170867,16
BANCO-002,18,google/gemma-4-26b-a4b-it,0.0917101023,16
BANCO-002,18,deepseek/deepseek-v4-flash,0.1017257073,16
BANCO-002,18,minimax/minimax-m3,0.0875228618,16
BANCO-002,18,z-ai/glm-5.2,0.0978588365,16
BANCO-002,18,deepseek/deepseek-v4-pro,0.0955178484,16
BANCO-002,18,google/gemma-4-31b-it,0.0956755345,16
BANCO-002,19,openai/gpt-4o,0.1287915492,16
BANCO-002,19,anthropic/claude-sonnet-4.5,0.0932539982,16
BANCO-002,19,google/gemini-2.5-flash,0.1009976440,16
BANCO-002,19,mistralai/ministral-14b-2512,0.1288738275,16
BANCO-002,19,mistralai/mistral-large-2512,0.1267361046,16
BANCO-002,19,meta-llama/llama-3.3-70b-instruct,0.1205327226,16
BANCO-002,19,qwen/qwen3.7-plus,0.0892642731,16
BANCO-002,19,x-ai/grok-4.3,0.1215248251,16
BANCO-002,19,google/gemini-3-flash-preview,0.1092813567,16
BANCO-002,19,anthropic/claude-haiku-4.5,0.1107420022,16
BANCO-002,19,google/gemma-4-26b-a4b-it,0.0929059371,16
BANCO-002,19,deepseek/deepseek-v4-flash,0.0892499654,16
BANCO-002,19,minimax/minimax-m3,0.1348313359,16
BANCO-002,19,z-ai/glm-5.2,0.0888159360,16
BANCO-002,19,deepseek/deepseek-v4-pro,0.1378593299,16
BANCO-002,19,google/gemma-4-31b-it,0.1091801424,16
BANCO-002,20,openai/gpt-4o,0.1234456360,16
BANCO-002,20,anthropic/claude-sonnet-4.5,0.0874973374,16
BANCO-002,20,google/gemini-2.5-flash,0.0788173336,16
BANCO-002,20,mistralai/ministral-14b-2512,0.1409314763,16
BANCO-002,20,mistralai/mistral-large-2512,0.1336861840,16
BANCO-002,20,meta-llama/llama-3.3-70b-instruct,0.1118891947,16
BANCO-002,20,qwen/qwen3.7-plus,0.0801544212,16
BANCO-002,20,x-ai/grok-4.3,0.1091568932,16
BANCO-002,20,google/gemini-3-flash-preview,0.0774017968,16
BANCO-002,20,anthropic/claude-haiku-4.5,0.0905775364,16
BANCO-002,20,google/gemma-4-26b-a4b-it,0.0902792633,16
BANCO-002,20,deepseek/deepseek-v4-flash,0.0956421568,16
BANCO-002,20,minimax/minimax-m3,0.1036408653,16
BANCO-002,20,z-ai/glm-5.2,0.0898463857,16
BANCO-002,20,deepseek/deepseek-v4-pro,0.0848065755,16
BANCO-002,20,google/gemma-4-31b-it,0.0791227535,16
BANCO-002,21,openai/gpt-4o,0.1239038742,16
BANCO-002,21,anthropic/claude-sonnet-4.5,0.0829246093,16
BANCO-002,21,google/gemini-2.5-flash,0.0934630634,16
BANCO-002,21,mistralai/ministral-14b-2512,0.1647539231,16
BANCO-002,21,mistralai/mistral-large-2512,0.0968114148,16
BANCO-002,21,meta-llama/llama-3.3-70b-instruct,0.1085308629,16
BANCO-002,21,qwen/qwen3.7-plus,0.0809010433,16
BANCO-002,21,x-ai/grok-4.3,0.1102831457,16
BANCO-002,21,google/gemini-3-flash-preview,0.0913586669,16
BANCO-002,21,anthropic/claude-haiku-4.5,0.0869191703,16
BANCO-002,21,google/gemma-4-26b-a4b-it,0.0981767575,16
BANCO-002,21,deepseek/deepseek-v4-flash,0.1177282800,16
BANCO-002,21,minimax/minimax-m3,0.0885193728,16
BANCO-002,21,z-ai/glm-5.2,0.0852029184,16
BANCO-002,21,deepseek/deepseek-v4-pro,0.0841723700,16
BANCO-002,21,google/gemma-4-31b-it,0.0839211862,16
BANCO-002,22,openai/gpt-4o,0.1236156469,16
BANCO-002,22,anthropic/claude-sonnet-4.5,0.0892116605,16
BANCO-002,22,google/gemini-2.5-flash,0.0967605553,16
BANCO-002,22,mistralai/ministral-14b-2512,0.1407436830,16
BANCO-002,22,mistralai/mistral-large-2512,0.1379402384,16
BANCO-002,22,meta-llama/llama-3.3-70b-instruct,0.1266158612,16
BANCO-002,22,qwen/qwen3.7-plus,0.0974944232,16
BANCO-002,22,x-ai/grok-4.3,0.1121889599,16
BANCO-002,22,google/gemini-3-flash-preview,0.0877702584,16
BANCO-002,22,anthropic/claude-haiku-4.5,0.0994939412,16
BANCO-002,22,google/gemma-4-26b-a4b-it,0.0897925039,16
BANCO-002,22,deepseek/deepseek-v4-flash,0.1007914486,16
BANCO-002,22,minimax/minimax-m3,0.1361337523,16
BANCO-002,22,z-ai/glm-5.2,0.0873712307,16
BANCO-002,22,deepseek/deepseek-v4-pro,0.0989799634,16
BANCO-002,22,google/gemma-4-31b-it,0.0896841223,16
BANCO-002,23,openai/gpt-4o,0.1303851187,14
BANCO-002,23,anthropic/claude-sonnet-4.5,0.0862022673,14
BANCO-002,23,mistralai/ministral-14b-2512,0.1553633933,14
BANCO-002,23,mistralai/mistral-large-2512,0.1222257188,14
BANCO-002,23,meta-llama/llama-3.3-70b-instruct,0.1271651052,14
BANCO-002,23,qwen/qwen3.7-plus,0.0979526493,14
BANCO-002,23,x-ai/grok-4.3,0.1259661909,14
BANCO-002,23,google/gemini-3-flash-preview,0.0887435300,14
BANCO-002,23,anthropic/claude-haiku-4.5,0.1204200347,14
BANCO-002,23,google/gemma-4-26b-a4b-it,0.0853419064,14
BANCO-002,23,minimax/minimax-m3,0.0961464621,14
BANCO-002,23,z-ai/glm-5.2,0.1089777678,14
BANCO-002,23,deepseek/deepseek-v4-pro,0.0993017428,14
BANCO-002,23,google/gemma-4-31b-it,0.1027733906,14
BANCO-002,24,openai/gpt-4o,0.1553516681,16
BANCO-002,24,anthropic/claude-sonnet-4.5,0.1291127095,16
BANCO-002,24,google/gemini-2.5-flash,0.1067990189,16
BANCO-002,24,mistralai/ministral-14b-2512,0.1930830404,16
BANCO-002,24,mistralai/mistral-large-2512,0.1437334826,16
BANCO-002,24,meta-llama/llama-3.3-70b-instruct,0.1393655431,16
BANCO-002,24,qwen/qwen3.7-plus,0.0974081727,16
BANCO-002,24,x-ai/grok-4.3,0.1295868687,16
BANCO-002,24,google/gemini-3-flash-preview,0.1083121090,16
BANCO-002,24,anthropic/claude-haiku-4.5,0.1326041811,16
BANCO-002,24,google/gemma-4-26b-a4b-it,0.1139532114,16
